pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
AtlanticForest	TapajosHeadwaters	chr_Z	12200001	12700000	-0.015100671140939347	2
AtlanticForest	TapajosHeadwaters	chr_Z	12700001	13200000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	13200001	13700000	0.8461538461538463	1
AtlanticForest	TapajosHeadwaters	chr_Z	13700001	14200000	-0.14537444933920565	2
AtlanticForest	TapajosHeadwaters	chr_Z	16200001	16700000	0.04375562726485782	2
AtlanticForest	TapajosHeadwaters	chr_Z	16700001	17200000	-0.16935483870967744	3
AtlanticForest	TapajosHeadwaters	chr_Z	17200001	17700000	0.0	1
AtlanticForest	TapajosHeadwaters	chr_Z	17700001	18200000	0.2357512953367875	2
AtlanticForest	TapajosHeadwaters	chr_Z	19700001	20200000	0.03032859169510386	2
AtlanticForest	TapajosHeadwaters	chr_Z	20200001	20700000	0.287305122494432	2
AtlanticForest	TapajosHeadwaters	chr_Z	20700001	21200000	-0.4074074074074072	3
AtlanticForest	TapajosHeadwaters	chr_Z	21700001	22200000	0.12860154602951493	1
AtlanticForest	TapajosHeadwaters	chr_Z	22700001	23200000	0.3602775667034653	2
AtlanticForest	TapajosHeadwaters	chr_Z	23200001	23700000	0.013761467889908254	1
AtlanticForest	TapajosHeadwaters	chr_Z	25200001	25700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	25700001	26200000	0.17877906976744176	2
AtlanticForest	TapajosHeadwaters	chr_Z	26200001	26700000	0.35884480522455575	4
AtlanticForest	TapajosHeadwaters	chr_Z	26700001	27200000	-0.06602641056422542	2
AtlanticForest	TapajosHeadwaters	chr_Z	27200001	27700000	0.12860154602951493	1
AtlanticForest	TapajosHeadwaters	chr_Z	27700001	28200000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	29200001	29700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	32200001	32700000	0.12735849056603774	1
AtlanticForest	TapajosHeadwaters	chr_Z	32700001	33200000	-0.10834371108343667	1
AtlanticForest	TapajosHeadwaters	chr_Z	34200001	34700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	36200001	36700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	37200001	37700000	0.5066413662239089	4
AtlanticForest	TapajosHeadwaters	chr_Z	37700001	38200000	-0.14537444933920565	2
AtlanticForest	TapajosHeadwaters	chr_Z	39200001	39700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	39700001	40200000	0.5883556970661815	2
AtlanticForest	TapajosHeadwaters	chr_Z	41700001	42200000	1.0	1
AtlanticForest	TapajosHeadwaters	chr_Z	42700001	43200000	0.7499999999999998	1
AtlanticForest	TapajosHeadwaters	chr_Z	43200001	43700000	0.45205479452054803	2
AtlanticForest	TapajosHeadwaters	chr_Z	45200001	45700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	46700001	47200000	0.17948708398869914	5
AtlanticForest	TapajosHeadwaters	chr_Z	47200001	47700000	0.18953180387767357	3
AtlanticForest	TapajosHeadwaters	chr_Z	47700001	48200000	-0.35483870967741776	1
AtlanticForest	TapajosHeadwaters	chr_Z	48200001	48700000	0.4520547945205478	2
AtlanticForest	TapajosHeadwaters	chr_Z	48700001	49200000	-0.015100671140939347	1
AtlanticForest	TapajosHeadwaters	chr_Z	50200001	50700000	NA	3
AtlanticForest	TapajosHeadwaters	chr_Z	50700001	51200000	0.45478036175710596	2
AtlanticForest	TapajosHeadwaters	chr_Z	51700001	52200000	0.07284193605837934	3
AtlanticForest	TapajosHeadwaters	chr_Z	52200001	52700000	0.4705038075822538	4
AtlanticForest	TapajosHeadwaters	chr_Z	52700001	53200000	0.2822580645161287	2
AtlanticForest	TapajosHeadwaters	chr_Z	53200001	53700000	-0.002993971230658149	4
AtlanticForest	TapajosHeadwaters	chr_Z	54700001	55200000	-0.08919004097069029	2
AtlanticForest	TapajosHeadwaters	chr_Z	55700001	56200000	-0.15734882412470372	8
AtlanticForest	TapajosHeadwaters	chr_Z	56200001	56700000	-0.004558204768583405	2
AtlanticForest	TapajosHeadwaters	chr_Z	56700001	57200000	0.37532808398950146	2
AtlanticForest	TapajosHeadwaters	chr_Z	57200001	57700000	-0.13232389730085564	2
AtlanticForest	TapajosHeadwaters	chr_Z	57700001	58200000	-0.03264811266629858	2
AtlanticForest	TapajosHeadwaters	chr_Z	58700001	59200000	0.014576776544641346	2
AtlanticForest	TapajosHeadwaters	chr_Z	59200001	59700000	-0.23197903014416787	1
AtlanticForest	TapajosHeadwaters	chr_Z	59700001	60200000	0.25851703406813625	3
AtlanticForest	TapajosHeadwaters	chr_Z	60200001	60700000	-0.16457614032020715	9
AtlanticForest	TapajosHeadwaters	chr_Z	60700001	61200000	-0.16354746090437908	5
AtlanticForest	TapajosHeadwaters	chr_Z	61200001	61700000	0.45509413316804753	4
AtlanticForest	TapajosHeadwaters	chr_Z	61700001	62200000	-0.07352185089974274	1
AtlanticForest	TapajosHeadwaters	chr_Z	62200001	62700000	-0.12872135360890966	2
AtlanticForest	TapajosHeadwaters	chr_Z	62700001	63200000	-0.015761821366024432	5
AtlanticForest	TapajosHeadwaters	chr_Z	63200001	63700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	63700001	64200000	0.20785884119634604	3
AtlanticForest	TapajosHeadwaters	chr_Z	64200001	64700000	0.02409638554216843	2
AtlanticForest	TapajosHeadwaters	chr_Z	65700001	66200000	-0.2324094647799477	2
AtlanticForest	TapajosHeadwaters	chr_Z	66200001	66700000	NA	1
AtlanticForest	TapajosHeadwaters	chr_Z	66700001	67200000	0.7333333333333331	1
AtlanticForest	TapajosHeadwaters	chr_Z	67200001	67700000	NA	1
AtlanticForest	XinguBelem	chr_Z	700001	1200000	0.05494491033261944	4
AtlanticForest	XinguBelem	chr_Z	1200001	1700000	0.039012891449637814	8
AtlanticForest	XinguBelem	chr_Z	2200001	2700000	0.030297180673604183	3
AtlanticForest	XinguBelem	chr_Z	2700001	3200000	0.09178372137771708	1
AtlanticForest	XinguBelem	chr_Z	4700001	5200000	0.012923681673217726	1
AtlanticForest	XinguBelem	chr_Z	5200001	5700000	NA	1
AtlanticForest	XinguBelem	chr_Z	5700001	6200000	0.5025081416115138	3
AtlanticForest	XinguBelem	chr_Z	6200001	6700000	0.029570561611698788	7
AtlanticForest	XinguBelem	chr_Z	6700001	7200000	0.025800899084608586	4
AtlanticForest	XinguBelem	chr_Z	7200001	7700000	0.11089855765572831	4
AtlanticForest	XinguBelem	chr_Z	7700001	8200000	0.1113997956059962	5
AtlanticForest	XinguBelem	chr_Z	8200001	8700000	0.33416926311523165	2
AtlanticForest	XinguBelem	chr_Z	8700001	9200000	NA	1
AtlanticForest	XinguBelem	chr_Z	9200001	9700000	-0.0130941998501996	4
AtlanticForest	XinguBelem	chr_Z	9700001	10200000	0.04569788250462573	2
AtlanticForest	XinguBelem	chr_Z	10200001	10700000	NA	2
AtlanticForest	XinguBelem	chr_Z	10700001	11200000	0.1562080654711835	4
AtlanticForest	XinguBelem	chr_Z	12200001	12700000	-0.11086474501108635	2
AtlanticForest	XinguBelem	chr_Z	12700001	13200000	NA	1
AtlanticForest	XinguBelem	chr_Z	13200001	13700000	0.029462738301558933	1
AtlanticForest	XinguBelem	chr_Z	13700001	14200000	0.4677926269257095	2
AtlanticForest	XinguBelem	chr_Z	16200001	16700000	0.24611511194334093	2
AtlanticForest	XinguBelem	chr_Z	16700001	17200000	-0.004893461770527724	3
AtlanticForest	XinguBelem	chr_Z	17200001	17700000	0.049307889791705285	1
AtlanticForest	XinguBelem	chr_Z	17700001	18200000	0.4451311633017444	2
AtlanticForest	XinguBelem	chr_Z	19700001	20200000	0.1622031984357801	2
AtlanticForest	XinguBelem	chr_Z	20200001	20700000	0.39490445859872614	2
AtlanticForest	XinguBelem	chr_Z	20700001	21200000	0.4452809092266302	3
AtlanticForest	XinguBelem	chr_Z	21700001	22200000	0.27180836532516617	1
AtlanticForest	XinguBelem	chr_Z	22700001	23200000	-0.07031087922807645	2
AtlanticForest	XinguBelem	chr_Z	23200001	23700000	0.13287125792655913	1
AtlanticForest	XinguBelem	chr_Z	25200001	25700000	0.16289592760180968	1
AtlanticForest	XinguBelem	chr_Z	25700001	26200000	0.01920092989083647	2
AtlanticForest	XinguBelem	chr_Z	26200001	26700000	0.49973378549800723	4
AtlanticForest	XinguBelem	chr_Z	26700001	27200000	-0.11153811878982298	2
AtlanticForest	XinguBelem	chr_Z	27200001	27700000	0.2538517975055024	1
AtlanticForest	XinguBelem	chr_Z	27700001	28200000	0.09090909090909022	1
AtlanticForest	XinguBelem	chr_Z	29200001	29700000	0.31034482758620696	1
AtlanticForest	XinguBelem	chr_Z	32200001	32700000	0.2523364485981308	1
AtlanticForest	XinguBelem	chr_Z	32700001	33200000	0.06896551724137931	1
AtlanticForest	XinguBelem	chr_Z	34200001	34700000	NA	1
AtlanticForest	XinguBelem	chr_Z	36200001	36700000	NA	1
AtlanticForest	XinguBelem	chr_Z	37200001	37700000	0.19095645462247313	4
AtlanticForest	XinguBelem	chr_Z	37700001	38200000	-0.012021686178987735	2
AtlanticForest	XinguBelem	chr_Z	39200001	39700000	NA	1
AtlanticForest	XinguBelem	chr_Z	39700001	40200000	NA	2
AtlanticForest	XinguBelem	chr_Z	41700001	42200000	0.47571493418066285	1
AtlanticForest	XinguBelem	chr_Z	42700001	43200000	NA	1
AtlanticForest	XinguBelem	chr_Z	43200001	43700000	NA	2
AtlanticForest	XinguBelem	chr_Z	45200001	45700000	NA	1
AtlanticForest	XinguBelem	chr_Z	46700001	47200000	0.16937781167790045	5
AtlanticForest	XinguBelem	chr_Z	47200001	47700000	-0.0437453573329256	3
AtlanticForest	XinguBelem	chr_Z	47700001	48200000	-0.05399262809772827	1
AtlanticForest	XinguBelem	chr_Z	48200001	48700000	NA	2
AtlanticForest	XinguBelem	chr_Z	48700001	49200000	0.16977928692699487	1
AtlanticForest	XinguBelem	chr_Z	50200001	50700000	0.42671997794016253	3
AtlanticForest	XinguBelem	chr_Z	50700001	51200000	-0.06529910545179055	2
AtlanticForest	XinguBelem	chr_Z	51700001	52200000	0.031249999999999948	3
AtlanticForest	XinguBelem	chr_Z	52200001	52700000	0.23777831980208378	4
AtlanticForest	XinguBelem	chr_Z	52700001	53200000	-0.05492353045921235	2
AtlanticForest	XinguBelem	chr_Z	53200001	53700000	0.14429379874814674	4
AtlanticForest	XinguBelem	chr_Z	54700001	55200000	-0.10242337630746759	2
AtlanticForest	XinguBelem	chr_Z	55700001	56200000	-0.04489696749379578	8
AtlanticForest	XinguBelem	chr_Z	56200001	56700000	-0.12799999999999997	2
AtlanticForest	XinguBelem	chr_Z	56700001	57200000	-0.07521422860534349	2
AtlanticForest	XinguBelem	chr_Z	57200001	57700000	-0.10646729799518141	2
AtlanticForest	XinguBelem	chr_Z	57700001	58200000	-0.053678172001542575	2
AtlanticForest	XinguBelem	chr_Z	58700001	59200000	0.3163766919131954	2
AtlanticForest	XinguBelem	chr_Z	59200001	59700000	-0.13424345847554034	1
AtlanticForest	XinguBelem	chr_Z	59700001	60200000	0.1522768795496068	3
AtlanticForest	XinguBelem	chr_Z	60200001	60700000	0.12378068338420972	9
AtlanticForest	XinguBelem	chr_Z	60700001	61200000	0.04749819284631455	5
AtlanticForest	XinguBelem	chr_Z	61200001	61700000	0.16043844694518286	4
AtlanticForest	XinguBelem	chr_Z	61700001	62200000	-0.026910656620021355	1
AtlanticForest	XinguBelem	chr_Z	62200001	62700000	-0.05659853076535649	2
AtlanticForest	XinguBelem	chr_Z	62700001	63200000	0.08807935572020907	5
AtlanticForest	XinguBelem	chr_Z	63200001	63700000	NA	1
AtlanticForest	XinguBelem	chr_Z	63700001	64200000	0.12978441521186587	3
AtlanticForest	XinguBelem	chr_Z	64200001	64700000	0.014042484706248609	2
AtlanticForest	XinguBelem	chr_Z	65700001	66200000	-0.09244833647075938	2
AtlanticForest	XinguBelem	chr_Z	66200001	66700000	0.029462738301558933	1
AtlanticForest	XinguBelem	chr_Z	66700001	67200000	NA	1
AtlanticForest	XinguBelem	chr_Z	67200001	67700000	0.0	1
AtlanticForest	XinguHeadwaters	chr_Z	700001	1200000	-0.037026310578903716	4
AtlanticForest	XinguHeadwaters	chr_Z	1200001	1700000	-0.05855323494095506	8
AtlanticForest	XinguHeadwaters	chr_Z	2200001	2700000	0.12860154602951493	3
AtlanticForest	XinguHeadwaters	chr_Z	2700001	3200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	4700001	5200000	0.013761467889908254	1
AtlanticForest	XinguHeadwaters	chr_Z	5200001	5700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	5700001	6200000	0.3900184842883548	3
AtlanticForest	XinguHeadwaters	chr_Z	6200001	6700000	-0.15384615384615358	7
AtlanticForest	XinguHeadwaters	chr_Z	6700001	7200000	0.8832475956161931	4
AtlanticForest	XinguHeadwaters	chr_Z	7200001	7700000	-0.019108280254776795	4
AtlanticForest	XinguHeadwaters	chr_Z	7700001	8200000	0.40857297883884963	5
AtlanticForest	XinguHeadwaters	chr_Z	8200001	8700000	NA	2
AtlanticForest	XinguHeadwaters	chr_Z	8700001	9200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	9200001	9700000	0.06725349393869189	4
AtlanticForest	XinguHeadwaters	chr_Z	9700001	10200000	0.07536076964190257	2
AtlanticForest	XinguHeadwaters	chr_Z	10200001	10700000	0.8230088495575222	2
AtlanticForest	XinguHeadwaters	chr_Z	10700001	11200000	-0.0859427048634243	4
AtlanticForest	XinguHeadwaters	chr_Z	12200001	12700000	0.09441233140655109	2
AtlanticForest	XinguHeadwaters	chr_Z	12700001	13200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	13200001	13700000	0.6874999999999999	1
AtlanticForest	XinguHeadwaters	chr_Z	13700001	14200000	-0.35483870967741776	2
AtlanticForest	XinguHeadwaters	chr_Z	16200001	16700000	0.1798107255520504	2
AtlanticForest	XinguHeadwaters	chr_Z	16700001	17200000	-0.07438016528925605	3
AtlanticForest	XinguHeadwaters	chr_Z	17200001	17700000	-0.187800963081862	1
AtlanticForest	XinguHeadwaters	chr_Z	17700001	18200000	0.45205479452054803	2
AtlanticForest	XinguHeadwaters	chr_Z	19700001	20200000	-0.0013546902300663787	2
AtlanticForest	XinguHeadwaters	chr_Z	20200001	20700000	0.4014084507042253	2
AtlanticForest	XinguHeadwaters	chr_Z	20700001	21200000	-0.19471568064330816	3
AtlanticForest	XinguHeadwaters	chr_Z	21700001	22200000	0.12860154602951493	1
AtlanticForest	XinguHeadwaters	chr_Z	22700001	23200000	0.05369883589936171	2
AtlanticForest	XinguHeadwaters	chr_Z	23200001	23700000	0.05844155844155845	1
AtlanticForest	XinguHeadwaters	chr_Z	25200001	25700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	25700001	26200000	0.17877906976744176	2
AtlanticForest	XinguHeadwaters	chr_Z	26200001	26700000	0.4389719909600331	4
AtlanticForest	XinguHeadwaters	chr_Z	26700001	27200000	-0.1055276381909548	2
AtlanticForest	XinguHeadwaters	chr_Z	27200001	27700000	0.12860154602951493	1
AtlanticForest	XinguHeadwaters	chr_Z	27700001	28200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	29200001	29700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	32200001	32700000	0.12735849056603774	1
AtlanticForest	XinguHeadwaters	chr_Z	32700001	33200000	-0.040723981900452004	1
AtlanticForest	XinguHeadwaters	chr_Z	34200001	34700000	0.4520547945205478	1
AtlanticForest	XinguHeadwaters	chr_Z	36200001	36700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	37200001	37700000	0.13424124513618696	4
AtlanticForest	XinguHeadwaters	chr_Z	37700001	38200000	-0.14537444933920565	2
AtlanticForest	XinguHeadwaters	chr_Z	39200001	39700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	39700001	40200000	NA	2
AtlanticForest	XinguHeadwaters	chr_Z	41700001	42200000	0.660377358490566	1
AtlanticForest	XinguHeadwaters	chr_Z	42700001	43200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	43200001	43700000	NA	2
AtlanticForest	XinguHeadwaters	chr_Z	45200001	45700000	0.4520547945205478	1
AtlanticForest	XinguHeadwaters	chr_Z	46700001	47200000	0.23969885857686388	5
AtlanticForest	XinguHeadwaters	chr_Z	47200001	47700000	0.1157026508123924	3
AtlanticForest	XinguHeadwaters	chr_Z	47700001	48200000	-0.14537444933920565	1
AtlanticForest	XinguHeadwaters	chr_Z	48200001	48700000	NA	2
AtlanticForest	XinguHeadwaters	chr_Z	48700001	49200000	-0.015100671140939347	1
AtlanticForest	XinguHeadwaters	chr_Z	50200001	50700000	0.660377358490566	3
AtlanticForest	XinguHeadwaters	chr_Z	50700001	51200000	0.6835001163602514	2
AtlanticForest	XinguHeadwaters	chr_Z	51700001	52200000	0.027061855670102906	3
AtlanticForest	XinguHeadwaters	chr_Z	52200001	52700000	0.6715741789354474	4
AtlanticForest	XinguHeadwaters	chr_Z	52700001	53200000	0.13752213339056715	2
AtlanticForest	XinguHeadwaters	chr_Z	53200001	53700000	0.13758190828018255	4
AtlanticForest	XinguHeadwaters	chr_Z	54700001	55200000	-0.10836677022997289	2
AtlanticForest	XinguHeadwaters	chr_Z	55700001	56200000	-0.0947253135590406	8
AtlanticForest	XinguHeadwaters	chr_Z	56200001	56700000	-0.1055276381909548	2
AtlanticForest	XinguHeadwaters	chr_Z	56700001	57200000	0.013761467889908254	2
AtlanticForest	XinguHeadwaters	chr_Z	57200001	57700000	-0.03594080338266343	2
AtlanticForest	XinguHeadwaters	chr_Z	57700001	58200000	-0.15987460815046978	2
AtlanticForest	XinguHeadwaters	chr_Z	58700001	59200000	0.014576776544641346	2
AtlanticForest	XinguHeadwaters	chr_Z	59200001	59700000	-0.187800963081862	1
AtlanticForest	XinguHeadwaters	chr_Z	59700001	60200000	-0.07023411371237438	3
AtlanticForest	XinguHeadwaters	chr_Z	60200001	60700000	0.44959617110379896	9
AtlanticForest	XinguHeadwaters	chr_Z	60700001	61200000	-0.05574202577533433	5
AtlanticForest	XinguHeadwaters	chr_Z	61200001	61700000	0.8359349666562625	4
AtlanticForest	XinguHeadwaters	chr_Z	61700001	62200000	-0.07352185089974274	1
AtlanticForest	XinguHeadwaters	chr_Z	62200001	62700000	0.23620745395781065	2
AtlanticForest	XinguHeadwaters	chr_Z	62700001	63200000	-0.05038428693424423	5
AtlanticForest	XinguHeadwaters	chr_Z	63200001	63700000	0.4520547945205478	1
AtlanticForest	XinguHeadwaters	chr_Z	63700001	64200000	-0.22969837587006928	3
AtlanticForest	XinguHeadwaters	chr_Z	64200001	64700000	-0.02558139534883704	2
AtlanticForest	XinguHeadwaters	chr_Z	65700001	66200000	0.4745958429561201	2
AtlanticForest	XinguHeadwaters	chr_Z	66200001	66700000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	66700001	67200000	NA	1
AtlanticForest	XinguHeadwaters	chr_Z	67200001	67700000	NA	1
Inambari	Rondonia	chr_Z	700001	1200000	0.0009284837671650925	4
Inambari	Rondonia	chr_Z	1200001	1700000	-0.009080613626482348	8
Inambari	Rondonia	chr_Z	2200001	2700000	-0.022303278363409385	3
Inambari	Rondonia	chr_Z	2700001	3200000	0.043315658157508465	1
Inambari	Rondonia	chr_Z	4700001	5200000	0.028851107676454716	1
Inambari	Rondonia	chr_Z	5200001	5700000	-0.046889531704701594	1
Inambari	Rondonia	chr_Z	5700001	6200000	-0.038371282479279595	3
Inambari	Rondonia	chr_Z	6200001	6700000	0.09094098450365067	7
Inambari	Rondonia	chr_Z	6700001	7200000	0.07632432922350683	4
Inambari	Rondonia	chr_Z	7200001	7700000	-0.03545359198418376	4
Inambari	Rondonia	chr_Z	7700001	8200000	-0.018315202779240876	5
Inambari	Rondonia	chr_Z	8200001	8700000	0.15723736306190728	2
Inambari	Rondonia	chr_Z	8700001	9200000	0.14271012548338727	1
Inambari	Rondonia	chr_Z	9200001	9700000	-0.04298159276166068	4
Inambari	Rondonia	chr_Z	9700001	10200000	-0.06077697931072268	2
Inambari	Rondonia	chr_Z	10200001	10700000	0.0617325651380972	2
Inambari	Rondonia	chr_Z	10700001	11200000	-0.03497133874240662	4
Inambari	Rondonia	chr_Z	12200001	12700000	0.12517498745912628	2
Inambari	Rondonia	chr_Z	12700001	13200000	0.03220378907695898	1
Inambari	Rondonia	chr_Z	13200001	13700000	0.005249501550543985	1
Inambari	Rondonia	chr_Z	13700001	14200000	0.025837558260978288	2
Inambari	Rondonia	chr_Z	16200001	16700000	0.015383577088593118	2
Inambari	Rondonia	chr_Z	16700001	17200000	0.12079947579174555	3
Inambari	Rondonia	chr_Z	17200001	17700000	-0.04098564141932041	1
Inambari	Rondonia	chr_Z	17700001	18200000	0.036451491551655994	2
Inambari	Rondonia	chr_Z	19700001	20200000	0.1395767623389306	2
Inambari	Rondonia	chr_Z	20200001	20700000	0.04326123980075848	2
Inambari	Rondonia	chr_Z	20700001	21200000	0.08715688865247312	3
Inambari	Rondonia	chr_Z	21700001	22200000	NA	1
Inambari	Rondonia	chr_Z	22700001	23200000	0.06151953245155295	2
Inambari	Rondonia	chr_Z	23200001	23700000	-0.0472029569755988	1
Inambari	Rondonia	chr_Z	25200001	25700000	-0.017128854300068632	1
Inambari	Rondonia	chr_Z	25700001	26200000	-0.03516880413822627	2
Inambari	Rondonia	chr_Z	26200001	26700000	0.03381211171139582	4
Inambari	Rondonia	chr_Z	26700001	27200000	0.07527981829714964	2
Inambari	Rondonia	chr_Z	27200001	27700000	NA	1
Inambari	Rondonia	chr_Z	27700001	28200000	8.625036490536197e-05	1
Inambari	Rondonia	chr_Z	29200001	29700000	NA	1
Inambari	Rondonia	chr_Z	32200001	32700000	NA	1
Inambari	Rondonia	chr_Z	32700001	33200000	-0.011155606407322586	1
Inambari	Rondonia	chr_Z	34200001	34700000	0.47066285394852825	1
Inambari	Rondonia	chr_Z	36200001	36700000	0.3513816527072479	1
Inambari	Rondonia	chr_Z	37200001	37700000	0.1100887699440095	4
Inambari	Rondonia	chr_Z	37700001	38200000	0.09557438523304089	2
Inambari	Rondonia	chr_Z	39200001	39700000	0.06231349226211872	1
Inambari	Rondonia	chr_Z	39700001	40200000	0.052058587684813445	2
Inambari	Rondonia	chr_Z	41700001	42200000	NA	1
Inambari	Rondonia	chr_Z	42700001	43200000	-0.03474415666456039	1
Inambari	Rondonia	chr_Z	43200001	43700000	-0.041563632553639894	2
Inambari	Rondonia	chr_Z	45200001	45700000	0.025078054184710867	1
Inambari	Rondonia	chr_Z	46700001	47200000	-0.01652310026001321	5
Inambari	Rondonia	chr_Z	47200001	47700000	0.08315364932106323	3
Inambari	Rondonia	chr_Z	47700001	48200000	0.006271403807939882	1
Inambari	Rondonia	chr_Z	48200001	48700000	-0.058637249555010824	2
Inambari	Rondonia	chr_Z	48700001	49200000	NA	1
Inambari	Rondonia	chr_Z	50200001	50700000	0.12487823819486542	3
Inambari	Rondonia	chr_Z	50700001	51200000	-0.013849670566088424	2
Inambari	Rondonia	chr_Z	51700001	52200000	0.17123848270075107	3
Inambari	Rondonia	chr_Z	52200001	52700000	0.06642401029809926	4
Inambari	Rondonia	chr_Z	52700001	53200000	-0.05401998666640119	2
Inambari	Rondonia	chr_Z	53200001	53700000	0.14473251943501408	4
Inambari	Rondonia	chr_Z	54700001	55200000	0.003478018920421298	2
Inambari	Rondonia	chr_Z	55700001	56200000	0.07906326616654245	8
Inambari	Rondonia	chr_Z	56200001	56700000	-0.03259323960381253	2
Inambari	Rondonia	chr_Z	56700001	57200000	0.013894396763430962	2
Inambari	Rondonia	chr_Z	57200001	57700000	-0.014789321554599458	2
Inambari	Rondonia	chr_Z	57700001	58200000	0.0007943901768969252	2
Inambari	Rondonia	chr_Z	58700001	59200000	0.0034722222222220724	2
Inambari	Rondonia	chr_Z	59200001	59700000	-0.055001464752722946	1
Inambari	Rondonia	chr_Z	59700001	60200000	0.03339864033083719	3
Inambari	Rondonia	chr_Z	60200001	60700000	-0.0312251649713792	9
Inambari	Rondonia	chr_Z	60700001	61200000	-0.04589604828869004	5
Inambari	Rondonia	chr_Z	61200001	61700000	0.026657479688452466	4
Inambari	Rondonia	chr_Z	61700001	62200000	-0.01571946795646839	1
Inambari	Rondonia	chr_Z	62200001	62700000	0.09010083858093758	2
Inambari	Rondonia	chr_Z	62700001	63200000	0.1269298353280973	5
Inambari	Rondonia	chr_Z	63200001	63700000	-0.024675499912690167	1
Inambari	Rondonia	chr_Z	63700001	64200000	-0.032228909047537745	3
Inambari	Rondonia	chr_Z	64200001	64700000	0.06203727342353826	2
Inambari	Rondonia	chr_Z	65700001	66200000	-0.05546018014804241	2
Inambari	Rondonia	chr_Z	66200001	66700000	-0.022123893805308638	1
Inambari	Rondonia	chr_Z	66700001	67200000	NA	1
Inambari	Rondonia	chr_Z	67200001	67700000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	700001	1200000	0.04675797930196998	4
Inambari	RondoniaHeadwaters	chr_Z	1200001	1700000	0.21973463227793064	8
Inambari	RondoniaHeadwaters	chr_Z	2200001	2700000	-0.13266898543825867	3
Inambari	RondoniaHeadwaters	chr_Z	2700001	3200000	0.033999999999999996	1
Inambari	RondoniaHeadwaters	chr_Z	4700001	5200000	-0.2981366459627317	1
Inambari	RondoniaHeadwaters	chr_Z	5200001	5700000	-0.1142930088081353	1
Inambari	RondoniaHeadwaters	chr_Z	5700001	6200000	0.15003139804106175	3
Inambari	RondoniaHeadwaters	chr_Z	6200001	6700000	0.07129895991210185	7
Inambari	RondoniaHeadwaters	chr_Z	6700001	7200000	-0.24798927821954267	4
Inambari	RondoniaHeadwaters	chr_Z	7200001	7700000	-1.0	4
Inambari	RondoniaHeadwaters	chr_Z	7700001	8200000	-0.09866016464283121	5
Inambari	RondoniaHeadwaters	chr_Z	8200001	8700000	-0.03868238138410369	2
Inambari	RondoniaHeadwaters	chr_Z	8700001	9200000	0.005243599535328221	1
Inambari	RondoniaHeadwaters	chr_Z	9200001	9700000	0.16406151386535747	4
Inambari	RondoniaHeadwaters	chr_Z	9700001	10200000	-0.044175739027432846	2
Inambari	RondoniaHeadwaters	chr_Z	10200001	10700000	-0.3264890836514298	2
Inambari	RondoniaHeadwaters	chr_Z	10700001	11200000	-0.29516994633273674	4
Inambari	RondoniaHeadwaters	chr_Z	12200001	12700000	0.6949319770839267	2
Inambari	RondoniaHeadwaters	chr_Z	12700001	13200000	-0.3266331658291455	1
Inambari	RondoniaHeadwaters	chr_Z	13200001	13700000	-0.059016992508678895	1
Inambari	RondoniaHeadwaters	chr_Z	13700001	14200000	0.17524304690003914	2
Inambari	RondoniaHeadwaters	chr_Z	16200001	16700000	0.0052976004985974025	2
Inambari	RondoniaHeadwaters	chr_Z	16700001	17200000	-0.04711887728407563	3
Inambari	RondoniaHeadwaters	chr_Z	17200001	17700000	-0.09008792002890376	1
Inambari	RondoniaHeadwaters	chr_Z	17700001	18200000	0.7146760957242	2
Inambari	RondoniaHeadwaters	chr_Z	19700001	20200000	-0.004625168625939566	2
Inambari	RondoniaHeadwaters	chr_Z	20200001	20700000	-0.19292951067040298	2
Inambari	RondoniaHeadwaters	chr_Z	20700001	21200000	-0.06076918303902151	3
Inambari	RondoniaHeadwaters	chr_Z	21700001	22200000	NA	1
Inambari	RondoniaHeadwaters	chr_Z	22700001	23200000	0.16625371655104076	2
Inambari	RondoniaHeadwaters	chr_Z	23200001	23700000	-0.012706840558791574	1
Inambari	RondoniaHeadwaters	chr_Z	25200001	25700000	-0.0326086956521739	1
Inambari	RondoniaHeadwaters	chr_Z	25700001	26200000	0.0277777777777776	2
